src_id,wfs_id,object_id,VersieId,GeometrieMethode,GebouwStatus,area_m2,centroid_x,centroid_y,rank_area,south_usable_panel_area_m2,south_kwp,south_specific_yield,south_kwh_year,south_co2_tons_year,ew_usable_panel_area_m2,ew_kwp,ew_specific_yield,ew_kwh_year,ew_co2_tons_year,best_layout,best_kwh_year,best_co2_tons_year,latitude,longitude,address,type of building
Gebouw.14265382,https://data.vlaanderen.be/id/gebouw/14265382,14265382,11/2/2023 15:06,IngemetenGRB,Gehistoreerd,2521.881025,174382.0975,176942.6463,252,1513.128615,378.2821538,1064.92,402840.2312,92.65325318,1513.128615,378.2821538,878.035,332144.9709,76.39334331,south,402840.2312,92.65325318,50.90230822,4.715373914,"Kesseldallaan, 3010 Leuven, Belgium",
Gebouw.14059840,https://data.vlaanderen.be/id/gebouw/14059840,14059840,11/2/2023 16:49,IngemetenGRB,Gehistoreerd,2521.29248,174493.3765,171227.5128,253,1512.775488,378.193872,1075.9,406898.7869,93.586721,1512.775488,378.193872,886.15,335136.4997,77.08139493,south,406898.7869,93.586721,50.85092827,4.71657451,"Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.14059871,https://data.vlaanderen.be/id/gebouw/14059871,14059871,11/2/2023 16:48,IngemetenGRB,Gehistoreerd,2519.641188,173157.1235,175124.4479,254,1511.784713,377.9461782,1065.94,402867.9492,92.65962831,1511.784713,377.9461782,878.565,332050.284,76.37156533,south,402867.9492,92.65962831,50.8860141,4.697844869,"170-172 Mechelsestraat, 3000 Leuven, Belgium",
Gebouw.14152327,https://data.vlaanderen.be/id/gebouw/14152327,14152327,11/2/2023 16:08,IngemetenGRB,Gerealiseerd,2515.901956,173624.9725,175196.0744,255,1509.541174,377.3852934,1076.42,406225.0775,93.43176782,1509.541174,377.3852934,886.1,334401.1085,76.91225495,south,406225.0775,93.43176782,50.88663911,4.704498118,"13 Stapelhuisstraat, 3000 Leuven, Belgium",
Gebouw.14076992,https://data.vlaanderen.be/id/gebouw/14076992,14076992,9/2/2025 4:11,IngemetenGRB,Gerealiseerd,2505.442403,172946.2851,179832.7096,256,1503.265442,375.8163605,1062.32,399237.236,91.82456429,1503.265442,375.8163605,875.525,329036.619,75.67842237,south,399237.236,91.82456429,50.92834631,4.695143368,"Ursulinenstraat, 3018 Leuven, Belgium",
Gebouw.19744464,https://data.vlaanderen.be/id/gebouw/19744464,19744464,1/10/2025 4:36,IngemetenGRB,Gerealiseerd,2504.568355,173376.7454,173956.8545,257,1502.741013,375.6852533,1075.7,404124.627,92.94866421,1502.741013,375.6852533,885.955,332840.2286,76.55325258,south,404124.627,92.94866421,50.8755094,4.700891556,"61 Naamsestraat, 3000 Leuven, Belgium",
Gebouw.15429206,https://data.vlaanderen.be/id/gebouw/15429206,15429206,11/2/2023 16:42,IngemetenGRB,Gerealiseerd,2504.498384,172895.7439,173749.1642,258,1502.69903,375.6747576,1065.76,400379.1297,92.08719982,1502.69903,375.6747576,878.655,330088.5041,75.92035595,south,400379.1297,92.08719982,50.87366158,4.694044577,"86;88;90 Redingenstraat, 3000 Leuven, Belgium",
Gebouw.11752877,https://data.vlaanderen.be/id/gebouw/11752877,11752877,9/17/2025 8:09,IngemetenGRB,Gerealiseerd,2497.730908,176575.1342,172992.3989,259,1498.638545,374.6596361,1076.13,403182.4742,92.73196907,1498.638545,374.6596361,886.045,331965.2973,76.35201838,south,403182.4742,92.73196907,50.86670191,4.746264015,"391 Tiensesteenweg, 3000 Leuven, Belgium",
Gebouw.19743455,https://data.vlaanderen.be/id/gebouw/19743455,19743455,11/3/2023 5:04,IngemetenGRB,Gerealiseerd,2492.699419,173851.7623,177276.6256,260,1495.619652,373.9049129,1064.38,397976.9112,91.53468957,1495.619652,373.9049129,877.9,328251.123,75.49775829,south,397976.9112,91.53468957,50.90533251,4.707856395,"6 Wijgmaalsesteenweg, 3012 Leuven, Belgium",
Gebouw.14407724,https://data.vlaanderen.be/id/gebouw/14407724,14407724,11/2/2023 16:30,IngemetenGRB,Gerealiseerd,2481.231207,173332.7846,174228.0649,261,1488.738724,372.1846811,1075.98,400463.2731,92.10655282,1488.738724,372.1846811,886.065,329779.8194,75.84935847,south,400463.2731,92.10655282,50.87794918,4.700284206,"22 Naamsestraat, 3000 Leuven, Belgium",
Gebouw.14507169,https://data.vlaanderen.be/id/gebouw/14507169,14507169,12/19/2024 0:37,IngemetenGRB,Gerealiseerd,2479.343356,177838.9537,175179.1992,262,1487.606014,371.9015034,1079.57,401493.7061,92.3435524,1487.606014,371.9015034,889.995,330990.4786,76.12781007,south,401493.7061,92.3435524,50.8863005,4.7643826,"45 Zavelstraat, 3010 Leuven, Belgium",
Gebouw.15019231,https://data.vlaanderen.be/id/gebouw/15019231,15019231,11/2/2023 16:34,IngemetenGRB,Gerealiseerd,2454.102322,172412.117,174296.2575,263,1472.461393,368.1153483,1065.27,392142.2371,90.19271452,1472.461393,368.1153483,878.43,323363.5654,74.37362004,south,392142.2371,90.19271452,50.87859848,4.687206928,"56 Tervuursestraat, 3000 Leuven, Belgium",
Gebouw.19743097,https://data.vlaanderen.be/id/gebouw/19743097,19743097,6/21/2025 0:47,IngemetenGRB,Gerealiseerd,2452.496224,173563.0063,175340.784,264,1471.497735,367.8744336,1075.88,395788.7457,91.0314115,1471.497735,367.8744336,885.825,325872.3702,74.95064514,south,395788.7457,91.0314115,50.88794247,4.703626794,"33 Vaartkom, 3000 Leuven, Belgium",
Gebouw.19291327,https://data.vlaanderen.be/id/gebouw/19291327,19291327,11/2/2023 22:12,IngemetenGRB,Gehistoreerd,2431.057491,175375.6429,171678.8981,265,1458.634495,364.6586237,1075.95,392354.4462,90.24152261,1458.634495,364.6586237,886.14,323138.5928,74.32187634,south,392354.4462,90.24152261,50.85494805,4.729134255,"Abdijstraat, 3001 Leuven, Belgium",
Gebouw.14054619,https://data.vlaanderen.be/id/gebouw/14054619,14054619,9/10/2025 12:20,IngemetenGRB,Gerealiseerd,2421.000696,175437.7697,174890.2627,266,1452.600418,363.1501044,1076.39,390891.1409,89.9049624,1452.600418,363.1501044,886.13,321798.202,74.01358646,south,390891.1409,89.9049624,50.88381341,4.730239015,"270 Diestsesteenweg, 3010 Leuven, Belgium",
Gebouw.31225843,https://data.vlaanderen.be/id/gebouw/31225843,31225843,11/4/2023 1:04,IngemetenGRB,Gerealiseerd,2416.237822,171517.925,173597.9267,267,1449.742693,362.4356732,1066.07,386381.7982,88.86781358,1449.742693,362.4356732,878.955,318564.6472,73.26986885,south,386381.7982,88.86781358,50.8723548,4.674460538,"7 Celestijnenlaan, 3001 Leuven, Belgium",
Gebouw.14728174,https://data.vlaanderen.be/id/gebouw/14728174,14728174,11/2/2023 15:53,IngemetenGRB,Gehistoreerd,2410.228257,174433.8202,176987.8743,268,1446.136954,361.5342386,1064.93,385008.6567,88.55199103,1446.136954,361.5342386,878.015,317432.4845,73.00947143,south,385008.6567,88.55199103,50.90271261,4.716112217,"Kesseldallaan, 3010 Leuven, Belgium",
Gebouw.14108493,https://data.vlaanderen.be/id/gebouw/14108493,14108493,11/2/2023 16:53,IngemetenGRB,Gerealiseerd,2404.889059,174411.4773,171034.2486,269,1442.933435,360.7333588,1084.49,391211.7203,89.97869567,1442.933435,360.7333588,892.805,322064.5464,74.07484568,south,391211.7203,89.97869567,50.84919439,4.715398666,"34 Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.13965008,https://data.vlaanderen.be/id/gebouw/13965008,13965008,11/2/2023 15:19,IngemetenGRB,Gerealiseerd,2400.073067,172839.4378,173673.0557,270,1440.04384,360.01096,1065.75,383681.6807,88.24678655,1440.04384,360.01096,878.65,316323.63,72.75443491,south,383681.6807,88.24678655,50.87297964,4.693239882,"Redingenstraat, 3000 Leuven, Belgium",
Gebouw.14362666,https://data.vlaanderen.be/id/gebouw/14362666,14362666,11/2/2023 16:25,IngemetenGRB,Gerealiseerd,2399.827063,171932.52,175091.412,271,1439.896238,359.9740595,1065.69,383620.7554,88.23277375,1439.896238,359.9740595,878.6,316273.2087,72.74283799,south,383620.7554,88.23277375,50.88576473,4.680439938,"Galgebergstraat, 3000 Leuven, Belgium",
Gebouw.19741995,https://data.vlaanderen.be/id/gebouw/19741995,19741995,4/10/2024 17:08,IngemetenGRB,Gerealiseerd,2382.641991,173840.0194,175500.5139,272,1429.585194,357.3962986,1075.9,384522.6777,88.44021587,1429.585194,357.3962986,885.93,316628.1028,72.82446365,south,384522.6777,88.44021587,50.88936701,4.707573988,"Dijledreef, 3012 Leuven, Belgium",
Gebouw.13914406,https://data.vlaanderen.be/id/gebouw/13914406,13914406,6/21/2024 7:04,IngemetenGRB,Gerealiseerd,2379.703493,173495.9112,174855.6482,273,1427.822096,356.9555239,1076.37,384216.2173,88.36972998,1427.822096,356.9555239,886.125,316307.2136,72.75065914,south,384216.2173,88.36972998,50.88358415,4.702642194,"Kolveniershof, 3000 Leuven, Belgium",
Gebouw.19740021,https://data.vlaanderen.be/id/gebouw/19740021,19740021,11/3/2023 4:53,IngemetenGRB,Gerealiseerd,2379.473048,174601.0954,171074.3766,274,1427.683829,356.9209571,1085.04,387273.5153,89.07290853,1427.683829,356.9209571,892.925,318703.6457,73.3018385,south,387273.5153,89.07290853,50.84954711,4.718093916,"35 Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.14097914,https://data.vlaanderen.be/id/gebouw/14097914,14097914,12/19/2024 0:37,IngemetenGRB,Gerealiseerd,2377.455755,172315.5515,173752.3962,275,1426.473453,356.6183632,1065.76,380069.5868,87.41600495,1426.473453,356.6183632,878.655,313344.5079,72.06923682,south,380069.5868,87.41600495,50.87371325,4.685801776,"Hollestraat, 3001 Leuven, Belgium",
Gebouw.19739447,https://data.vlaanderen.be/id/gebouw/19739447,19739447,11/3/2023 4:52,IngemetenGRB,Gerealiseerd,2373.86351,171858.936,172587.6244,276,1424.318106,356.0795265,1065.63,379449.0258,87.27327594,1424.318106,356.0795265,878.66,312872.8367,71.96075245,south,379449.0258,87.27327594,50.86326006,4.679245115,"200L Celestijnenlaan, 3001 Leuven, Belgium",
Gebouw.14035590,https://data.vlaanderen.be/id/gebouw/14035590,14035590,11/2/2023 16:59,IngemetenGRB,Gerealiseerd,2367.048343,174058.9537,172185.0434,277,1420.229006,355.0572514,1076.03,382052.2542,87.87201848,1420.229006,355.0572514,886.145,314632.2081,72.36540785,south,382052.2542,87.87201848,50.85955406,4.71046821,"Armand Thiérylaan, 3001 Leuven, Belgium",
Gebouw.14187627,https://data.vlaanderen.be/id/gebouw/14187627,14187627,11/2/2023 14:49,IngemetenGRB,Gerealiseerd,2363.787649,175500.1521,170910.0691,278,1418.272589,354.5681473,1083.89,384312.8692,88.39195991,1418.272589,354.5681473,892.505,316453.8443,72.78438419,south,384312.8692,88.39195991,50.84803129,4.730849144,"Interleuvenlaan, 3001 Leuven, Belgium",
Gebouw.14682171,https://data.vlaanderen.be/id/gebouw/14682171,14682171,2/14/2024 8:24,IngemetenGRB,Gerealiseerd,2354.319159,173683.4531,176129.6078,279,1412.591495,353.1478738,1075.02,379641.0273,87.31743628,1412.591495,353.1478738,885.585,312742.4598,71.93076576,south,379641.0273,87.31743628,50.89502854,4.705389472,"61 Kolonel Begaultlaan, 3012 Leuven, Belgium",
Gebouw.14025505,https://data.vlaanderen.be/id/gebouw/14025505,14025505,11/2/2023 14:23,IngemetenGRB,Gerealiseerd,2351.51767,176048.7725,170567.3071,280,1410.910602,352.7276506,1084.97,382698.919,88.02075138,1410.910602,352.7276506,892.925,314959.3374,72.4406476,south,382698.919,88.02075138,50.84492571,4.738615023,"18 Romeinse straat, 3001 Leuven, Belgium",
Gebouw.19739400,https://data.vlaanderen.be/id/gebouw/19739400,19739400,11/3/2023 4:52,IngemetenGRB,Gerealiseerd,2349.567544,172389.7736,175408.6575,281,1409.740527,352.4351316,1065.98,375688.8016,86.40842437,1409.740527,352.4351316,878.65,309667.1284,71.22343954,south,375688.8016,86.40842437,50.88859908,4.686957338,"Wingerdstraat, 3000 Leuven, Belgium",
Gebouw.14001154,https://data.vlaanderen.be/id/gebouw/14001154,14001154,11/2/2023 14:21,IngemetenGRB,Gehistoreerd,2346.745516,171706.657,172530.0772,282,1408.04731,352.0118274,1065.62,375110.8436,86.27549402,1408.04731,352.0118274,878.665,309300.4724,71.13910864,south,375110.8436,86.27549402,50.86274846,4.67707871,"200 Celestijnenlaan, 3001 Leuven, Belgium",
Gebouw.14035709,https://data.vlaanderen.be/id/gebouw/14035709,14035709,11/2/2023 16:59,IngemetenGRB,Gerealiseerd,2333.817747,173370.1899,171863.388,283,1400.290648,350.072662,1075.98,376671.1828,86.63437205,1400.290648,350.072662,886.145,310215.139,71.34948198,south,376671.1828,86.63437205,50.85669072,4.700665181,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.19742355,https://data.vlaanderen.be/id/gebouw/19742355,19742355,11/6/2024 18:08,IngemetenGRB,Gerealiseerd,2331.931269,173648.7036,174235.5449,284,1399.158761,349.7896903,1076.3,376478.6437,86.59008805,1399.158761,349.7896903,886.135,309960.8872,71.29100406,south,376478.6437,86.59008805,50.87800362,4.704773466,"41 Tiensestraat, 3000 Leuven, Belgium",
Gebouw.14216446,https://data.vlaanderen.be/id/gebouw/14216446,14216446,11/2/2023 14:11,IngemetenGRB,Gerealiseerd,2329.497418,173807.7212,171631.8133,285,1397.698451,349.4246127,1075.95,375963.412,86.47158476,1397.698451,349.4246127,886.145,309640.8734,71.21740088,south,375963.412,86.47158476,50.85459122,4.706864083,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.20515792,https://data.vlaanderen.be/id/gebouw/20515792,20515792,11/3/2023 23:02,IngemetenGRB,Gerealiseerd,2323.80283,175026.0974,179826.0529,286,1394.281698,348.5704245,1065.28,371325.1018,85.40477342,1394.281698,348.5704245,878.14,306093.6326,70.40153549,south,371325.1018,85.40477342,50.92820039,4.724725905,"732 Aarschotsesteenweg, 3012 Leuven, Belgium",
Gebouw.14239616,https://data.vlaanderen.be/id/gebouw/14239616,14239616,11/2/2023 14:14,IngemetenGRB,Gerealiseerd,2320.01538,177381.6649,174896.7533,287,1392.009228,348.002307,1082.66,376768.1777,86.65668087,1392.009228,348.002307,890.76,309986.535,71.29690305,south,376768.1777,86.65668087,50.88378327,4.757862947,"Kessel-Lo, Leuven, Flemish Brabant, Flanders, 3010, Belgium",
Gebouw.20935403,https://data.vlaanderen.be/id/gebouw/20935403,20935403,11/3/2023 23:35,IngemetenGRB,Gerealiseerd,2315.493564,172640.6673,172584.0722,288,1389.296138,347.3240346,1065.61,370111.9645,85.12575183,1389.296138,347.3240346,878.66,305179.7362,70.19133933,south,370111.9645,85.12575183,50.86319815,4.690348768,"12 Jules Vandenbemptlaan, 3001 Leuven, Belgium",
Gebouw.13962470,https://data.vlaanderen.be/id/gebouw/13962470,13962470,11/2/2023 13:52,IngemetenGRB,Gehistoreerd,2315.446801,174524.306,171223.8047,289,1389.268081,347.3170202,1075.9,373678.3821,85.94602787,1389.268081,347.3170202,886.145,307773.2409,70.7878454,south,373678.3821,85.94602787,50.85089363,4.717013476,"14;16 Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.13962221,https://data.vlaanderen.be/id/gebouw/13962221,13962221,11/2/2023 13:52,IngemetenGRB,Gerealiseerd,2300.115787,173873.3383,173885.1925,290,1380.069472,345.0173681,1076.25,371324.9424,85.40473676,1380.069472,345.0173681,886.13,305730.2404,70.31795529,south,371324.9424,85.40473676,50.87484499,4.707942434,"13 Andreas Vesaliusstraat, 3000 Leuven, Belgium",
Gebouw.30804824,https://data.vlaanderen.be/id/gebouw/30804824,30804824,11/4/2023 0:43,IngemetenGRB,Gerealiseerd,2288.549836,174528.2278,171205.2592,291,1373.129902,343.2824755,1075.9,369337.6153,84.94765153,1373.129902,343.2824755,886.145,304198.0492,69.96555132,south,369337.6153,84.94765153,50.85072675,4.717067929,"14;16 Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.14187405,https://data.vlaanderen.be/id/gebouw/14187405,14187405,11/2/2023 14:44,IngemetenGRB,Gerealiseerd,2277.044914,175854.3724,171199.0103,292,1366.226949,341.5567372,1075.89,367477.4779,84.51981993,1366.226949,341.5567372,886.145,302668.7949,69.61382282,south,367477.4779,84.51981993,50.85061303,4.735899242,"1834 Interleuvenlaan, 3001 Leuven, Belgium",
Gebouw.14152558,https://data.vlaanderen.be/id/gebouw/14152558,14152558,11/2/2023 16:09,IngemetenGRB,Gerealiseerd,2265.932426,174265.0165,174897.6008,293,1359.559455,339.8898638,1076.38,365850.6516,84.14564988,1359.559455,339.8898638,886.125,301184.9056,69.27252829,south,365850.6516,84.14564988,50.88392961,4.713574208,"Stelplaats De Lijn, 3000 Leuven, Belgium",
Gebouw.19738557,https://data.vlaanderen.be/id/gebouw/19738557,19738557,11/3/2023 4:51,IngemetenGRB,Gerealiseerd,2259.457383,173645.6701,174075.415,294,1355.67443,338.9186075,1076.28,364771.3188,83.89740333,1355.67443,338.9186075,886.135,300327.6402,69.07535725,south,364771.3188,83.89740333,50.87656429,4.704720048,"3 Charles Deberiotstraat, 3000 Leuven, Belgium",
Gebouw.15428912,https://data.vlaanderen.be/id/gebouw/15428912,15428912,11/2/2023 16:41,IngemetenGRB,Gehistoreerd,2257.583794,173455.6843,174072.0586,295,1354.550276,338.6375691,1076.28,364468.8429,83.82783387,1354.550276,338.6375691,886.135,300078.6023,69.01807853,south,364468.8429,83.82783387,50.87654183,4.702020474,"6 Sint-Michielsstraat, 3000 Leuven, Belgium",
Gebouw.13995127,https://data.vlaanderen.be/id/gebouw/13995127,13995127,11/2/2023 16:43,IngemetenGRB,Gerealiseerd,2253.463174,175541.8236,171067.2301,296,1352.077904,338.0194761,1085.05,366768.0325,84.35664748,1352.077904,338.0194761,892.925,301826.0407,69.41998936,south,366768.0325,84.35664748,50.84944224,4.731451783,"Interleuvenlaan, 3001 Leuven, Belgium",
Gebouw.14004802,https://data.vlaanderen.be/id/gebouw/14004802,14004802,4/15/2024 17:09,IngemetenGRB,Gerealiseerd,2241.564396,172983.74,171783.8322,297,1344.938638,336.2346594,1065.52,358264.7543,82.40089348,1344.938638,336.2346594,878.67,295439.3082,67.95104088,south,358264.7543,82.40089348,50.85599099,4.695171759,"380 Naamsesteenweg, 3001 Leuven, Belgium",
Gebouw.18134683,https://data.vlaanderen.be/id/gebouw/18134683,18134683,11/2/2023 6:54,IngemetenGRB,Gerealiseerd,2240.428189,174566.829,174544.2891,298,1344.256913,336.0642283,1075.18,361329.537,83.1057935,1344.256913,336.0642283,885.705,297653.7673,68.46036648,south,361329.537,83.1057935,50.88074088,4.717839443,"40 Martelarenlaan, 3010 Leuven, Belgium",
Gebouw.14077087,https://data.vlaanderen.be/id/gebouw/14077087,14077087,11/2/2023 14:09,IngemetenGRB,Gerealiseerd,2238.130529,173806.5707,171499.8581,299,1342.878317,335.7195794,1075.93,361210.767,83.07847642,1342.878317,335.7195794,886.145,297496.2267,68.42413213,south,361210.767,83.07847642,50.85340507,4.706839194,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.14272845,https://data.vlaanderen.be/id/gebouw/14272845,14272845,11/2/2023 16:25,IngemetenGRB,Gehistoreerd,2232.116639,173865.791,174414.3864,300,1339.269983,334.8174958,1075.82,360203.3583,82.84677242,1339.269983,334.8174958,886.025,296656.6717,68.23103449,south,360203.3583,82.84677242,50.8796024,4.707869613,"58 Bondgenotenlaan, 3000 Leuven, Belgium",
Gebouw.14046899,https://data.vlaanderen.be/id/gebouw/14046899,14046899,11/2/2023 16:48,IngemetenGRB,Gerealiseerd,2230.949112,173791.9112,171406.7047,301,1338.569467,334.6423668,1075.92,360048.4153,82.81113552,1338.569467,334.6423668,886.15,296543.3334,68.20496667,south,360048.4153,82.81113552,50.85256827,4.70662498,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.19745508,https://data.vlaanderen.be/id/gebouw/19745508,19745508,11/3/2023 5:05,IngemetenGRB,Gerealiseerd,2230.622189,173842.554,172285.0783,302,1338.373314,334.5933284,1076.04,360035.8051,82.80823517,1338.373314,334.5933284,886.14,296496.532,68.19420237,south,360035.8051,82.80823517,50.86046224,4.707401163,"65 Pakenstraat, 3001 Leuven, Belgium",
Gebouw.13959111,https://data.vlaanderen.be/id/gebouw/13959111,13959111,4/15/2024 17:12,IngemetenGRB,Gehistoreerd,2222.38533,175756.4055,171462.311,303,1333.431198,333.3577996,1075.92,358666.3237,82.49325446,1333.431198,333.3577996,886.14,295401.6805,67.94238652,south,358666.3237,82.49325446,50.8529843,4.734526532,"15 Technologielaan, 3001 Leuven, Belgium",
Gebouw.13981950,https://data.vlaanderen.be/id/gebouw/13981950,13981950,11/2/2023 16:42,IngemetenGRB,Gerealiseerd,2220.640067,173885.9078,171411.4646,304,1332.38404,333.09601,1075.92,358384.6591,82.4284716,1332.38404,333.09601,886.15,295173.0293,67.88979674,south,358384.6591,82.4284716,50.8526072,4.707960131,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.14047118,https://data.vlaanderen.be/id/gebouw/14047118,14047118,11/2/2023 16:48,IngemetenGRB,Gehistoreerd,2220.480927,175259.5354,173544.2185,305,1332.288556,333.0721391,1076.17,358442.2439,82.4417161,1332.288556,333.0721391,885.815,295040.2969,67.85926828,south,358442.2439,82.4417161,50.87172116,4.727613613,"237 Tiensesteenweg, 3010 Leuven, Belgium",
Gebouw.14124075,https://data.vlaanderen.be/id/gebouw/14124075,14124075,11/2/2023 14:38,IngemetenGRB,Gerealiseerd,2215.296617,171661.2327,172819.1953,306,1329.17797,332.2944926,1065.66,354112.949,81.44597826,1329.17797,332.2944926,878.66,291973.8788,67.15399213,south,354112.949,81.44597826,50.86534915,4.676450556,"Kapeldreef, 3001 Leuven, Belgium",
Gebouw.14076327,https://data.vlaanderen.be/id/gebouw/14076327,14076327,11/2/2023 14:10,IngemetenGRB,Gerealiseerd,2214.022905,174065.2507,173266.9143,307,1328.413743,332.1034358,1076.17,357399.7545,82.20194353,1328.413743,332.1034358,886.14,294290.1386,67.68673187,south,357399.7545,82.20194353,50.86927914,4.710628539,"2 Nieuwe Kerkhofdreef, 3001 Leuven, Belgium",
Gebouw.14084699,https://data.vlaanderen.be/id/gebouw/14084699,14084699,11/2/2023 14:10,IngemetenGRB,Gehistoreerd,2212.609635,172577.03,175108.0529,308,1327.565781,331.8914452,1064.17,353188.9193,81.23345143,1327.565781,331.8914452,877.53,291244.6999,66.98628099,south,353188.9193,81.23345143,50.88588959,4.689600101,"71 Wijnpersstraat, 3000 Leuven, Belgium",
Gebouw.14097785,https://data.vlaanderen.be/id/gebouw/14097785,14097785,2/11/2025 22:53,IngemetenGRB,Gerealiseerd,2194.632975,173883.8971,173773.4678,309,1316.779785,329.1949463,1076.24,354292.769,81.48733686,1316.779785,329.1949463,886.13,291709.5177,67.09318908,south,354292.769,81.48733686,50.87384022,4.708085181,"Brabançonnestraat, 3000 Leuven, Belgium",
Gebouw.15019090,https://data.vlaanderen.be/id/gebouw/15019090,15019090,11/2/2023 16:34,IngemetenGRB,Gerealiseerd,2193.868796,173278.8299,173691.8276,310,1316.321278,329.0803195,1063.78,350069.0622,80.51588432,1316.321278,329.0803195,877.595,288799.243,66.42382588,south,350069.0622,80.51588432,50.87313092,4.699483575,"100 Naamsestraat, 3000 Leuven, Belgium",
Gebouw.14005503,https://data.vlaanderen.be/id/gebouw/14005503,14005503,11/2/2023 13:56,IngemetenGRB,Gerealiseerd,2183.014828,173401.5056,171985.3014,311,1309.808897,327.4522242,1076,352338.5932,81.03787644,1309.808897,327.4522242,886.145,290170.1512,66.73913477,south,352338.5932,81.03787644,50.85778538,4.7011177,"Hertogstraat, 3001 Leuven, Belgium",
Gebouw.14216515,https://data.vlaanderen.be/id/gebouw/14216515,14216515,11/2/2023 14:11,IngemetenGRB,Gerealiseerd,2181.650025,173412.2162,175097.824,312,1308.990015,327.2475037,1076.41,352252.4854,81.01807165,1308.990015,327.2475037,886.12,289980.558,66.69552833,south,352252.4854,81.01807165,50.88576453,4.701468312,"Kardinaalstraat, 3000 Leuven, Belgium",
Gebouw.14751786,https://data.vlaanderen.be/id/gebouw/14751786,14751786,1/29/2025 8:30,IngemetenGRB,Gerealiseerd,2181.20801,173821.262,173991.2502,313,1308.724806,327.1812015,1076.27,352135.3117,80.99112169,1308.724806,327.1812015,886.135,289926.714,66.68314421,south,352135.3117,80.99112169,50.87580052,4.707209433,"Tiensestraat, 3000 Leuven, Belgium",
Gebouw.19738562,https://data.vlaanderen.be/id/gebouw/19738562,19738562,11/3/2023 4:51,IngemetenGRB,Gerealiseerd,2170.764258,173061.0769,173983.3735,314,1302.458555,325.6146387,1064.61,346652.6005,79.73009811,1302.458555,325.6146387,878.055,285907.5616,65.75873916,south,346652.6005,79.73009811,50.87576043,4.696408235,"1 Pater Damiaanplein, 3000 Leuven, Belgium",
Gebouw.20712318,https://data.vlaanderen.be/id/gebouw/20712318,20712318,11/3/2023 23:22,IngemetenGRB,Gerealiseerd,2163.088619,172662.225,173377.626,315,1297.853172,324.4632929,1065.71,345783.7759,79.53026845,1297.853172,324.4632929,878.65,285089.6723,65.57062463,south,345783.7759,79.53026845,50.87033086,4.690703956,"145 Tervuursevest, 3001 Leuven, Belgium",
Gebouw.14530644,https://data.vlaanderen.be/id/gebouw/14530644,14530644,4/15/2024 17:11,IngemetenGRB,Gerealiseerd,2147.771748,175114.5111,174297.7367,316,1288.663049,322.1657621,1075.78,346579.4836,79.71328123,1288.663049,322.1657621,886.02,285445.3086,65.65242097,south,346579.4836,79.71328123,50.87850109,4.72560484,"157 Willem Coosemansstraat, 3010 Leuven, Belgium",
Gebouw.19741120,https://data.vlaanderen.be/id/gebouw/19741120,19741120,11/3/2023 4:53,IngemetenGRB,Gerealiseerd,2128.817151,172576.0775,175108.0491,317,1277.290291,319.3225727,1064.17,339813.5022,78.1571055,1277.290291,319.3225727,877.53,280215.1372,64.44948155,south,339813.5022,78.1571055,50.88588959,4.689586565,"71 Wijnpersstraat, 3000 Leuven, Belgium",
Gebouw.14046756,https://data.vlaanderen.be/id/gebouw/14046756,14046756,11/2/2023 16:48,IngemetenGRB,Gerealiseerd,2124.949297,172140.0021,172593.2804,318,1274.969578,318.7423946,1065.26,339543.5233,78.09501036,1274.969578,318.7423946,878.585,280042.2868,64.40972596,south,339543.5233,78.09501036,50.86330024,4.683237778,"Kasteelpark Arenberg, 3001 Leuven, Belgium",
Gebouw.13990718,https://data.vlaanderen.be/id/gebouw/13990718,13990718,11/2/2023 15:54,IngemetenGRB,Gerealiseerd,2121.824809,174707.2968,171048.9831,319,1273.094885,318.2737214,1085.04,345339.7186,79.42813529,1273.094885,318.2737214,892.925,284194.5627,65.36474941,south,345339.7186,79.42813529,50.84931433,4.719600272,"2 Ambachtenlaan, 3001 Leuven, Belgium",
Gebouw.31618371,https://data.vlaanderen.be/id/gebouw/31618371,31618371,4/15/2024 17:06,IngemetenGRB,Gerealiseerd,2118.590016,171487.9324,172581.0616,320,1271.154009,317.7885024,1065.93,338740.2983,77.91026861,1271.154009,317.7885024,878.96,279323.382,64.24437787,south,338740.2983,77.91026861,50.86321492,4.673974915,"200 Celestijnenlaan, 3001 Leuven, Belgium",
Gebouw.19739313,https://data.vlaanderen.be/id/gebouw/19739313,19739313,11/3/2023 4:52,IngemetenGRB,Gehistoreerd,2117.515907,172579.0938,174119.1908,321,1270.509544,317.627386,1064.81,338212.8169,77.78894788,1270.509544,317.627386,878.18,278934.0178,64.1548241,south,338212.8169,77.78894788,50.87700029,4.689568582,"5 Grasmushof, 3000 Leuven, Belgium",
