src_id,wfs_id,object_id,VersieId,GeometrieMethode,GebouwStatus,area_m2,centroid_x,centroid_y,rank_area,south_usable_panel_area_m2,south_kwp,south_specific_yield,south_kwh_year,south_co2_tons_year,ew_usable_panel_area_m2,ew_kwp,ew_specific_yield,ew_kwh_year,ew_co2_tons_year,best_layout,best_kwh_year,best_co2_tons_year
Gebouw.30804714,https://data.vlaanderen.be/id/gebouw/30804714,30804714,2023-11-04 00:43:54,IngemetenGRB,Gerealiseerd,2582.76936332294,173731.7795822623,173981.23809129148,248,1549.661617993764,387.415404498441,1076.26,416959.70324549207,95.90073174646318,1549.661617993764,387.415404498441,886.135,343302.349465226,78.95954037700197,south,416959.70324549207,95.90073174646318
Gebouw.14190947,https://data.vlaanderen.be/id/gebouw/14190947,14190947,2023-11-02 16:21:10,IngemetenGRB,Gerealiseerd,2573.6983883546654,175053.41027915035,171000.11778808973,249,1544.2190330127992,386.0547582531998,1085.03,418880.99434746936,96.34262869991795,1544.2190330127992,386.0547582531998,892.925,344717.9450132384,79.28512735304484,south,418880.99434746936,96.34262869991795
Gebouw.14456555,https://data.vlaanderen.be/id/gebouw/14456555,14456555,2023-11-02 16:30:50,IngemetenGRB,Gerealiseerd,2572.388882423381,175042.98560641773,171074.30934654325,250,1543.4333294540286,385.85833236350715,1085.04,418671.72494769975,96.29449673797095,1543.4333294540286,385.85833236350715,892.925,344542.5514256846,79.24478682790746,south,418671.72494769975,96.29449673797095
Gebouw.14362490,https://data.vlaanderen.be/id/gebouw/14362490,14362490,2023-11-02 16:25:45,IngemetenGRB,Gerealiseerd,2549.687510771161,173061.588224478,173175.8318603151,251,1529.8125064626968,382.4531266156742,1065.69,407576.47250305786,93.74258867570332,1529.8125064626968,382.4531266156742,878.6600000000001,336046.26423212833,77.29064077338951,south,407576.47250305786,93.74258867570332
Gebouw.14265382,https://data.vlaanderen.be/id/gebouw/14265382,14265382,2023-11-02 15:06:10,IngemetenGRB,Gehistoreerd,2521.8810254012046,174382.09751029583,176942.64625581956,252,1513.1286152407226,378.28215381018066,1064.92,402840.2312355376,92.65325318417366,1513.1286152407226,378.28215381018066,878.0350000000001,332144.970920722,76.39334331176606,south,402840.2312355376,92.65325318417366
Gebouw.14059840,https://data.vlaanderen.be/id/gebouw/14059840,14059840,2023-11-02 16:49:08,IngemetenGRB,Gehistoreerd,2521.292480315401,174493.37649428382,171227.51278757735,253,1512.7754881892406,378.19387204731015,1075.9,406898.78693570103,93.58672099521125,1512.7754881892406,378.19387204731015,886.15,335136.4997147239,77.0813949343865,south,406898.78693570103,93.58672099521125
Gebouw.14059871,https://data.vlaanderen.be/id/gebouw/14059871,14059871,2023-11-02 16:48:55,IngemetenGRB,Gehistoreerd,2519.641187899125,173157.12353934752,175124.4479441733,254,1511.7847127394748,377.9461781848687,1065.94,402867.94917437894,92.65962831010717,1511.7847127394748,377.9461781848687,878.565,332050.2840369892,76.37156532850753,south,402867.94917437894,92.65962831010717
Gebouw.14152327,https://data.vlaanderen.be/id/gebouw/14152327,14152327,2023-11-02 16:08:37,IngemetenGRB,Gerealiseerd,2515.901955865357,173624.97249588996,175196.07437350423,255,1509.5411735192142,377.38529337980356,1076.42,406225.0774998882,93.43176782497429,1509.5411735192142,377.38529337980356,886.1,334401.10846384394,76.91225494668411,south,406225.0774998882,93.43176782497429
Gebouw.14076992,https://data.vlaanderen.be/id/gebouw/14076992,14076992,2025-09-02 04:11:49,IngemetenGRB,Gerealiseerd,2505.4424030801842,172946.28511547984,179832.7096275456,256,1503.2654418481104,375.8163604620276,1062.32,399237.23604602116,91.82456429058486,1503.2654418481104,375.8163604620276,875.5250000000001,329036.6189935168,75.67842236850886,south,399237.23604602116,91.82456429058486
Gebouw.19744464,https://data.vlaanderen.be/id/gebouw/19744464,19744464,2025-01-10 04:36:30,IngemetenGRB,Gerealiseerd,2504.568355497515,173376.74543453785,173956.8544599325,257,1502.741013298509,375.68525332462724,1075.7,404124.62700130156,92.94866421029937,1502.741013298509,375.68525332462724,885.9549999999999,332840.2286092201,76.55325258012064,south,404124.62700130156,92.94866421029937
Gebouw.15429206,https://data.vlaanderen.be/id/gebouw/15429206,15429206,2023-11-02 16:42:42,IngemetenGRB,Gerealiseerd,2504.4983839809533,172895.74389725694,173749.16422291394,258,1502.699030388572,375.674757597143,1065.76,400379.12965673115,92.08719982104817,1502.699030388572,375.674757597143,878.655,330088.5041365177,75.92035595139907,south,400379.12965673115,92.08719982104817
Gebouw.11752877,https://data.vlaanderen.be/id/gebouw/11752877,11752877,2025-09-17 08:09:06,IngemetenGRB,Gerealiseerd,2497.7309075888134,176575.1342385387,172992.3988740757,259,1498.638544553288,374.659636138322,1076.13,403182.47423753253,92.73196907463249,1498.638544553288,374.659636138322,886.0450000000001,331965.29730217956,76.3520183795013,south,403182.47423753253,92.73196907463249
Gebouw.19743455,https://data.vlaanderen.be/id/gebouw/19743455,19743455,2023-11-03 05:04:39,IngemetenGRB,Gerealiseerd,2492.6994191822905,173851.7623143686,177276.62563884453,260,1495.6196515093743,373.9049128773436,1064.38,397976.911168387,91.53468956872901,1495.6196515093743,373.9049128773436,877.9,328251.1230150199,75.4977582934546,south,397976.911168387,91.53468956872901
Gebouw.14407724,https://data.vlaanderen.be/id/gebouw/14407724,14407724,2023-11-02 16:30:33,IngemetenGRB,Gerealiseerd,2481.2312071112538,173332.78464196558,174228.0649170408,261,1488.7387242667521,372.18468106668803,1075.98,400463.273134135,92.10655282085105,1488.7387242667521,372.18468106668803,886.065,329779.819429355,75.84935846875165,south,400463.273134135,92.10655282085105
Gebouw.14507169,https://data.vlaanderen.be/id/gebouw/14507169,14507169,2024-12-19 00:37:05,IngemetenGRB,Gerealiseerd,2479.343356305682,177838.95373534042,175179.19915248797,262,1487.606013783409,371.90150344585226,1079.57,401493.7060750387,92.3435523972589,1487.606013783409,371.90150344585226,889.995,330990.4785592913,76.127810068637,south,401493.7060750387,92.3435523972589
Gebouw.15019231,https://data.vlaanderen.be/id/gebouw/15019231,15019231,2023-11-02 16:34:07,IngemetenGRB,Gerealiseerd,2454.1023218066134,172412.1169643818,174296.25751379714,263,1472.461393083968,368.115348270992,1065.27,392142.23705263966,90.19271452210712,1472.461393083968,368.115348270992,878.4300000000001,323363.56538168754,74.37362003778813,south,392142.23705263966,90.19271452210712
Gebouw.19743097,https://data.vlaanderen.be/id/gebouw/19743097,19743097,2025-06-21 00:47:56,IngemetenGRB,Gerealiseerd,2452.496224192099,173563.00626880545,175340.78397694769,264,1471.4977345152593,367.8744336288148,1075.88,395788.74565256934,91.03141150009095,1471.4977345152593,367.8744336288148,885.825,325872.3701692449,74.95064513892632,south,395788.74565256934,91.03141150009095
Gebouw.19291327,https://data.vlaanderen.be/id/gebouw/19291327,19291327,2023-11-02 22:12:28,IngemetenGRB,Gehistoreerd,2431.057491213896,175375.64291219457,171678.89810623173,265,1458.6344947283376,364.6586236820844,1075.95,392354.44615073875,90.24152261466992,1458.6344947283376,364.6586236820844,886.1400000000001,323138.5927896423,74.32187634161772,south,392354.44615073875,90.24152261466992
Gebouw.14054619,https://data.vlaanderen.be/id/gebouw/14054619,14054619,2025-09-10 12:20:07,IngemetenGRB,Gerealiseerd,2421.000695855193,175437.76966019036,174890.26269196498,266,1452.6004175131159,363.15010437827897,1076.39,390891.1408517357,89.90496239589922,1452.6004175131159,363.15010437827897,886.1300000000001,321798.2019927244,74.01358645832661,south,390891.1408517357,89.90496239589922
Gebouw.31225843,https://data.vlaanderen.be/id/gebouw/31225843,31225843,2023-11-04 01:04:59,IngemetenGRB,Gerealiseerd,2416.2378215961603,171517.92496787568,173597.92665665387,267,1449.7426929576961,362.43567323942403,1066.07,386381.79817035276,88.86781357918113,1449.7426929576961,362.43567323942403,878.9549999999999,318564.64717215794,73.26986884959634,south,386381.79817035276,88.86781357918113
Gebouw.14728174,https://data.vlaanderen.be/id/gebouw/14728174,14728174,2023-11-02 15:53:25,IngemetenGRB,Gehistoreerd,2410.2282570413095,174433.8202287303,176987.8742759075,268,1446.1369542247855,361.5342385561964,1064.93,385008.65666565025,88.55199103309957,1446.1369542247855,361.5342385561964,878.015,317432.48446591874,73.00947142716132,south,385008.65666565025,88.55199103309957
Gebouw.14108493,https://data.vlaanderen.be/id/gebouw/14108493,14108493,2023-11-02 16:53:08,IngemetenGRB,Gerealiseerd,2404.8890587629585,174411.47727698574,171034.24855347534,269,1442.933435257775,360.73335881444376,1084.49,391211.7203006761,89.97869566915551,1442.933435257775,360.73335881444376,892.805,322064.54641632945,74.07484567575577,south,391211.7203006761,89.97869566915551
Gebouw.13965008,https://data.vlaanderen.be/id/gebouw/13965008,13965008,2023-11-02 15:19:36,IngemetenGRB,Gerealiseerd,2400.0730669284944,172839.43783608053,173673.0556922035,270,1440.0438401570966,360.01096003927415,1065.75,383681.68066185643,88.24678655222698,1440.0438401570966,360.01096003927415,878.6500000000001,316323.6300385083,72.7544349088569,south,383681.68066185643,88.24678655222698
Gebouw.14362666,https://data.vlaanderen.be/id/gebouw/14362666,14362666,2023-11-02 16:25:46,IngemetenGRB,Gerealiseerd,2399.8270631761097,171932.51997361227,175091.4120144442,271,1439.8962379056659,359.9740594764165,1065.69,383620.75544342236,88.23277375198714,1439.8962379056659,359.9740594764165,878.5999999999999,316273.20865597954,72.7428379908753,south,383620.75544342236,88.23277375198714
Gebouw.19741995,https://data.vlaanderen.be/id/gebouw/19741995,19741995,2024-04-10 17:08:36,IngemetenGRB,Gerealiseerd,2382.641990750173,173840.01940005887,175500.5138760438,272,1429.585194450104,357.396298612526,1075.9,384522.67767721677,88.44021586575987,1429.585194450104,357.396298612526,885.9300000000001,316628.10282979516,72.82446365085289,south,384522.67767721677,88.44021586575987
Gebouw.13914406,https://data.vlaanderen.be/id/gebouw/13914406,13914406,2024-06-21 07:04:16,IngemetenGRB,Gerealiseerd,2379.7034928576354,173495.9112428321,174855.6482371468,273,1427.822095714581,356.9555239286453,1076.37,384216.21729107585,88.36972997694745,1427.822095714581,356.9555239286453,886.125,316307.2136412708,72.75065913749229,south,384216.21729107585,88.36972997694745
Gebouw.19740021,https://data.vlaanderen.be/id/gebouw/19740021,19740021,2023-11-03 04:53:07,IngemetenGRB,Gerealiseerd,2379.473047660019,174601.09544152027,171074.3766013277,274,1427.6838285960114,356.92095714900285,1085.04,387273.51534495404,89.07290852933943,1427.6838285960114,356.92095714900285,892.925,318703.64566227334,73.30183850232288,south,387273.51534495404,89.07290852933943
Gebouw.14097914,https://data.vlaanderen.be/id/gebouw/14097914,14097914,2024-12-19 00:37:19,IngemetenGRB,Gerealiseerd,2377.455754622271,172315.55146129563,173752.39621279572,275,1426.4734527733624,356.6183631933406,1065.76,380069.58675693464,87.41600495409497,1426.4734527733624,356.6183631933406,878.655,313344.5079116447,72.06923681967828,south,380069.58675693464,87.41600495409497
Gebouw.19739447,https://data.vlaanderen.be/id/gebouw/19739447,19739447,2023-11-03 04:52:30,IngemetenGRB,Gerealiseerd,2373.8635099180947,171858.93602938956,172587.6244431294,276,1424.3181059508568,356.0795264877142,1065.63,379449.02581110294,87.27327593655367,1424.3181059508568,356.0795264877142,878.66,312872.83674369496,71.96075245104984,south,379449.02581110294,87.27327593655367
Gebouw.14035590,https://data.vlaanderen.be/id/gebouw/14035590,14035590,2023-11-02 16:59:13,IngemetenGRB,Gerealiseerd,2367.0483428148686,174058.9536878419,172185.04344385024,277,1420.2290056889212,355.0572514222303,1076.03,382052.2542478625,87.87201847700837,1420.2290056889212,355.0572514222303,886.145,314632.20806155226,72.36540785415701,south,382052.2542478625,87.87201847700837
Gebouw.14187627,https://data.vlaanderen.be/id/gebouw/14187627,14187627,2023-11-02 14:49:57,IngemetenGRB,Gerealiseerd,2363.78764865354,175500.15210537,170910.06908087118,278,1418.272589192124,354.568147298031,1083.89,384312.86917486286,88.39195991021846,1418.272589192124,354.568147298031,892.505,316453.8443042292,72.78438418997271,south,384312.86917486286,88.39195991021846
Gebouw.14682171,https://data.vlaanderen.be/id/gebouw/14682171,14682171,2024-02-14 08:24:52,IngemetenGRB,Gerealiseerd,2354.3191587059214,173683.45313965538,176129.60779829073,279,1412.5914952235528,353.1478738058882,1075.02,379641.02729880594,87.31743627872538,1412.5914952235528,353.1478738058882,885.585,312742.4598243875,71.93076575960913,south,379641.02729880594,87.31743627872538
Gebouw.14025505,https://data.vlaanderen.be/id/gebouw/14025505,14025505,2023-11-02 14:23:39,IngemetenGRB,Gerealiseerd,2351.5176704636833,176048.77253294282,170567.30713183302,280,1410.91060227821,352.7276505695525,1084.97,382698.9190384474,88.0207513788429,1410.91060227821,352.7276505695525,892.925,314959.33738481766,72.44064759850806,south,382698.9190384474,88.0207513788429
Gebouw.19739400,https://data.vlaanderen.be/id/gebouw/19739400,19739400,2023-11-03 04:52:28,IngemetenGRB,Gerealiseerd,2349.567544270576,172389.7735579428,175408.65752778642,281,1409.7405265623456,352.4351316405864,1065.98,375688.8016262323,86.40842437403342,1409.7405265623456,352.4351316405864,878.65,309667.1284160012,71.22343953568028,south,375688.8016262323,86.40842437403342
Gebouw.14001154,https://data.vlaanderen.be/id/gebouw/14001154,14001154,2023-11-02 14:21:00,IngemetenGRB,Gehistoreerd,2346.7455162572946,171706.65699453827,172530.07719127825,282,1408.0473097543768,352.0118274385942,1065.62,375110.8435551147,86.27549401767638,1408.0473097543768,352.0118274385942,878.665,309300.47235633235,71.13910864195644,south,375110.8435551147,86.27549401767638
Gebouw.14035709,https://data.vlaanderen.be/id/gebouw/14035709,14035709,2023-11-02 16:59:08,IngemetenGRB,Gerealiseerd,2333.8177465025256,173370.18989946836,171863.3880203937,283,1400.2906479015153,350.0726619753788,1075.98,376671.1828322681,86.63437205142166,1400.2906479015153,350.0726619753788,886.145,310215.1390461721,71.34948198061959,south,376671.1828322681,86.63437205142166
Gebouw.19742355,https://data.vlaanderen.be/id/gebouw/19742355,19742355,2024-11-06 18:08:01,IngemetenGRB,Gerealiseerd,2331.9312688124255,173648.7036099176,174235.54491856144,284,1399.1587612874553,349.7896903218638,1076.3,376478.643693422,86.59008804948706,1399.1587612874553,349.7896903218638,886.135,309960.8872333648,71.29100406367391,south,376478.643693422,86.59008804948706
Gebouw.14216446,https://data.vlaanderen.be/id/gebouw/14216446,14216446,2023-11-02 14:11:04,IngemetenGRB,Gerealiseerd,2329.4974178019393,173807.72117277433,171631.81329492698,285,1397.6984506811634,349.42461267029086,1075.95,375963.41200259945,86.47158476059788,1397.6984506811634,349.42461267029086,886.145,309640.8733947149,71.21740088078444,south,375963.41200259945,86.47158476059788
Gebouw.20515792,https://data.vlaanderen.be/id/gebouw/20515792,20515792,2023-11-03 23:02:40,IngemetenGRB,Gerealiseerd,2323.802830069929,175026.0974457409,179826.05285623646,286,1394.2816980419573,348.5704245104893,1065.28,371325.10182253405,85.40477341918283,1394.2816980419573,348.5704245104893,878.1400000000001,306093.6325796411,70.40153549331747,south,371325.10182253405,85.40477341918283
Gebouw.14239616,https://data.vlaanderen.be/id/gebouw/14239616,14239616,2023-11-02 14:14:55,IngemetenGRB,Gerealiseerd,2320.0153800926946,177381.6648909854,174896.7532909709,287,1392.0092280556166,348.00230701390416,1082.66,376768.1777116735,86.6566808736849,1392.0092280556166,348.00230701390416,890.76,309986.53499570524,71.29690304901222,south,376768.1777116735,86.6566808736849
Gebouw.20935403,https://data.vlaanderen.be/id/gebouw/20935403,20935403,2023-11-03 23:35:47,IngemetenGRB,Gerealiseerd,2315.493563907111,172640.66726026867,172584.0721626593,288,1389.2961383442664,347.3240345860666,1065.61,370111.9644952584,85.12575183390943,1389.2961383442664,347.3240345860666,878.6600000000001,305179.7362293933,70.19133933276046,south,370111.9644952584,85.12575183390943
Gebouw.13962470,https://data.vlaanderen.be/id/gebouw/13962470,13962470,2023-11-02 13:52:08,IngemetenGRB,Gehistoreerd,2315.4468014886584,174524.3059639868,171223.80474074668,289,1389.268080893195,347.31702022329875,1075.9,373678.38205824717,85.94602787339686,1389.268080893195,347.31702022329875,886.145,307773.24088577507,70.78784540372827,south,373678.38205824717,85.94602787339686
Gebouw.13962221,https://data.vlaanderen.be/id/gebouw/13962221,13962221,2023-11-02 13:52:11,IngemetenGRB,Gerealiseerd,2300.115787353586,173873.33828812552,173885.19249414053,290,1380.0694724121515,345.0173681030379,1076.25,371324.9424208945,85.40473675680573,1380.0694724121515,345.0173681030379,886.13,305730.240397145,70.31795529134334,south,371324.9424208945,85.40473675680573
Gebouw.30804824,https://data.vlaanderen.be/id/gebouw/30804824,30804824,2023-11-04 00:43:55,IngemetenGRB,Gerealiseerd,2288.549836410061,174528.22778730074,171205.25919677273,291,1373.1299018460365,343.28247546150914,1075.9,369337.6153490377,84.94765153027868,1373.1299018460365,343.28247546150914,886.145,304198.049217839,69.96555132010299,south,369337.6153490377,84.94765153027868
Gebouw.14187405,https://data.vlaanderen.be/id/gebouw/14187405,14187405,2023-11-02 14:44:35,IngemetenGRB,Gerealiseerd,2277.044914423026,175854.3723557659,171199.01031864298,292,1366.2269486538155,341.5567371634539,1075.89,367477.4779467884,84.51981992776135,1366.2269486538155,341.5567371634539,886.145,302668.7948537088,69.61382281635304,south,367477.4779467884,84.51981992776135
Gebouw.14152558,https://data.vlaanderen.be/id/gebouw/14152558,14152558,2023-11-02 16:09:11,IngemetenGRB,Gerealiseerd,2265.93242561951,174265.01652671132,174897.60079545752,293,1359.559455371706,339.8898638429265,1076.38,365850.65164324926,84.14564987794733,1359.559455371706,339.8898638429265,886.125,301184.90559781325,69.27252828749705,south,365850.65164324926,84.14564987794733
Gebouw.19738557,https://data.vlaanderen.be/id/gebouw/19738557,19738557,2023-11-03 04:51:58,IngemetenGRB,Gerealiseerd,2259.457383076334,173645.67012402802,174075.41503062643,294,1355.6744298458002,338.91860746145005,1076.28,364771.31883860944,83.89740333288017,1355.6744298458002,338.91860746145005,886.135,300327.64022285206,69.07535725125598,south,364771.31883860944,83.89740333288017
Gebouw.15428912,https://data.vlaanderen.be/id/gebouw/15428912,15428912,2023-11-02 16:41:48,IngemetenGRB,Gehistoreerd,2257.5837941370664,173455.68430603622,174072.05855755578,295,1354.5502764822397,338.63756912055993,1076.28,364468.84289307625,83.82783386540754,1354.5502764822397,338.63756912055993,886.135,300078.6023126474,69.0180785319089,south,364468.84289307625,83.82783386540754
Gebouw.13995127,https://data.vlaanderen.be/id/gebouw/13995127,13995127,2023-11-02 16:43:29,IngemetenGRB,Gerealiseerd,2253.463173908085,175541.82364539217,171067.2301358196,296,1352.077904344851,338.01947608621276,1085.05,366768.0325273451,84.35664748128939,1352.077904344851,338.01947608621276,892.925,301826.0406842815,69.41998935738475,south,366768.0325273451,84.35664748128939
Gebouw.14004802,https://data.vlaanderen.be/id/gebouw/14004802,14004802,2024-04-15 17:09:51,IngemetenGRB,Gerealiseerd,2241.56439585176,172983.73996910348,171783.832222058,297,1344.938637511056,336.234659377764,1065.52,358264.75426019507,82.40089347984488,1344.938637511056,336.234659377764,878.6700000000001,295439.30815545993,67.9510408757558,south,358264.75426019507,82.40089347984488
Gebouw.18134683,https://data.vlaanderen.be/id/gebouw/18134683,18134683,2023-11-02 06:54:23,IngemetenGRB,Gerealiseerd,2240.4281886118297,174566.82898573196,174544.28906245207,298,1344.2569131670978,336.06422829177444,1075.18,361329.53697475005,83.1057935041925,1344.2569131670978,336.06422829177444,885.7049999999999,297653.76731916604,68.46036648340818,south,361329.53697475005,83.1057935041925
Gebouw.14077087,https://data.vlaanderen.be/id/gebouw/14077087,14077087,2023-11-02 14:09:46,IngemetenGRB,Gerealiseerd,2238.130529088944,173806.57074256433,171499.85807290967,299,1342.8783174533664,335.7195793633416,1075.93,361210.7670244002,83.07847641561204,1342.8783174533664,335.7195793633416,886.145,297496.22665492835,68.42413213063352,south,361210.7670244002,83.07847641561204
Gebouw.14272845,https://data.vlaanderen.be/id/gebouw/14272845,14272845,2023-11-02 16:25:12,IngemetenGRB,Gehistoreerd,2232.116638645048,173865.79104749064,174414.38637538496,300,1339.2699831870289,334.8174957967572,1075.82,360203.35832806735,82.84677241545549,1339.2699831870289,334.8174957967572,886.025,296656.6717133218,68.23103449406402,south,360203.35832806735,82.84677241545549
Gebouw.14046899,https://data.vlaanderen.be/id/gebouw/14046899,14046899,2023-11-02 16:48:23,IngemetenGRB,Gerealiseerd,2230.9491121971823,173791.91122984083,171406.70473792194,301,1338.5694673183093,334.6423668295773,1075.92,360048.41531927884,82.81113552343413,1338.5694673183093,334.6423668295773,886.15,296543.33336602995,68.20496667418689,south,360048.41531927884,82.81113552343413
Gebouw.19745508,https://data.vlaanderen.be/id/gebouw/19745508,19745508,2023-11-03 05:05:33,IngemetenGRB,Gerealiseerd,2230.6221893069146,173842.55403591663,172285.0783355066,302,1338.3733135841487,334.5933283960372,1076.04,360035.80508727184,82.80823517007252,1338.3733135841487,334.5933283960372,886.14,296496.5320248644,68.19420236571881,south,360035.80508727184,82.80823517007252
Gebouw.13959111,https://data.vlaanderen.be/id/gebouw/13959111,13959111,2024-04-15 17:12:57,IngemetenGRB,Gehistoreerd,2222.3853304937893,175756.40553124613,171462.3109753349,303,1333.4311982962736,333.3577995740684,1075.92,358666.3237177317,82.49325445507829,1333.4311982962736,333.3577995740684,886.14,295401.68051456497,67.94238651834995,south,358666.3237177317,82.49325445507829
Gebouw.13981950,https://data.vlaanderen.be/id/gebouw/13981950,13981950,2023-11-02 16:42:51,IngemetenGRB,Gerealiseerd,2220.6400669754325,173885.9078215095,171411.46460159152,304,1332.3840401852594,333.09601004631486,1075.92,358384.6591290311,82.42847159967715,1332.3840401852594,333.09601004631486,886.1500000000001,295173.0293025419,67.88979673958465,south,358384.6591290311,82.42847159967715
Gebouw.14047118,https://data.vlaanderen.be/id/gebouw/14047118,14047118,2023-11-02 16:48:34,IngemetenGRB,Gehistoreerd,2220.4809271510735,175259.5353646798,173544.2184844614,305,1332.288556290644,333.072139072661,1076.17,358442.2439058256,82.4417160983399,1332.288556290644,333.072139072661,885.815,295040.2968726492,67.85926828070932,south,358442.2439058256,82.4417160983399
Gebouw.14124075,https://data.vlaanderen.be/id/gebouw/14124075,14124075,2023-11-02 14:38:46,IngemetenGRB,Gerealiseerd,2215.2966171745047,171661.2327130716,172819.1953401022,306,1329.1779703047027,332.2944925761757,1065.66,354112.9489587274,81.44597826050732,1329.1779703047027,332.2944925761757,878.6600000000001,291973.87884698255,67.15399213480599,south,354112.9489587274,81.44597826050732
Gebouw.14076327,https://data.vlaanderen.be/id/gebouw/14076327,14076327,2023-11-02 14:10:34,IngemetenGRB,Gerealiseerd,2214.0229051592187,174065.25073439765,173266.91429688517,307,1328.4137430955311,332.1034357738828,1076.17,357399.75447677943,82.20194352965927,1328.4137430955311,332.1034357738828,886.1400000000001,294290.1385766685,67.68673187263376,south,357399.75447677943,82.20194352965927
Gebouw.14084699,https://data.vlaanderen.be/id/gebouw/14084699,14084699,2023-11-02 14:10:50,IngemetenGRB,Gehistoreerd,2212.609634911504,172577.02997919224,175108.05291725014,308,1327.5657809469024,331.89144523672564,1064.17,353188.91927756637,81.23345143384027,1327.5657809469024,331.89144523672564,877.53,291244.6999385838,66.98628098587429,south,353188.91927756637,81.23345143384027
Gebouw.14097785,https://data.vlaanderen.be/id/gebouw/14097785,14097785,2025-02-11 22:53:03,IngemetenGRB,Gerealiseerd,2194.6329751485264,173883.897053513,173773.46779306923,309,1316.7797850891159,329.19494627227897,1076.24,354292.7689760775,81.48733686449783,1316.7797850891159,329.19494627227897,886.13,291709.5177402546,67.09318908025855,south,354292.7689760775,81.48733686449783
Gebouw.15019090,https://data.vlaanderen.be/id/gebouw/15019090,15019090,2023-11-02 16:34:05,IngemetenGRB,Gerealiseerd,2193.86879644557,173278.8298974069,173691.82755946752,310,1316.321277867342,329.0803194668355,1063.78,350069.0622424302,80.51588431575895,1316.321277867342,329.0803194668355,877.595,288799.24296249746,66.42382588137441,south,350069.0622424302,80.51588431575895
Gebouw.14005503,https://data.vlaanderen.be/id/gebouw/14005503,14005503,2023-11-02 13:56:17,IngemetenGRB,Gerealiseerd,2183.0148278306383,173401.50564207658,171985.30140167353,311,1309.808896698383,327.45222417459576,1076.0,352338.59321186505,81.03787643872897,1309.808896698383,327.45222417459576,886.145,290170.15119119716,66.73913477397535,south,352338.59321186505,81.03787643872897
Gebouw.14216515,https://data.vlaanderen.be/id/gebouw/14216515,14216515,2023-11-02 14:11:57,IngemetenGRB,Gerealiseerd,2181.6500245527527,173412.2162130167,175097.8240023218,312,1308.9900147316516,327.2475036829129,1076.41,352252.4854393243,81.0180716510446,1308.9900147316516,327.2475036829129,886.12,289980.55796350277,66.69552833160564,south,352252.4854393243,81.0180716510446
Gebouw.14751786,https://data.vlaanderen.be/id/gebouw/14751786,14751786,2025-01-29 08:30:06,IngemetenGRB,Gerealiseerd,2181.2080097991743,173821.26202090565,173991.25020343385,313,1308.7248058795046,327.18120146987616,1076.27,352135.3117059836,80.99112169237623,1308.7248058795046,327.18120146987616,886.135,289926.71396450873,66.68314421183702,south,352135.3117059836,80.99112169237623
Gebouw.19738562,https://data.vlaanderen.be/id/gebouw/19738562,19738562,2023-11-03 04:51:58,IngemetenGRB,Gerealiseerd,2170.7642578516147,173061.07687587646,173983.37353562034,314,1302.4585547109689,325.6146386777422,1064.61,346652.6004827111,79.73009811102357,1302.4585547109689,325.6146386777422,878.0550000000001,285907.56156418496,65.75873915976254,south,346652.6004827111,79.73009811102357
Gebouw.20712318,https://data.vlaanderen.be/id/gebouw/20712318,20712318,2023-11-03 23:22:34,IngemetenGRB,Gerealiseerd,2163.0886194222207,172662.22502843072,173377.62603167645,315,1297.8531716533323,324.4632929133331,1065.71,345783.7758906682,79.5302684548537,1297.8531716533323,324.4632929133331,878.6500000000001,285089.6723183001,65.57062463320902,south,345783.7758906682,79.5302684548537
Gebouw.14530644,https://data.vlaanderen.be/id/gebouw/14530644,14530644,2024-04-15 17:11:43,IngemetenGRB,Gerealiseerd,2147.7717476612106,175114.5110566107,174297.73674541668,316,1288.6630485967264,322.1657621491816,1075.78,346579.4836048466,79.71328122911471,1288.6630485967264,322.1657621491816,886.02,285445.3085794179,65.65242097326612,south,346579.4836048466,79.71328122911471
Gebouw.19741120,https://data.vlaanderen.be/id/gebouw/19741120,19741120,2023-11-03 04:53:27,IngemetenGRB,Gerealiseerd,2128.8171511328696,172576.07752669443,175108.04908494934,317,1277.2902906797217,319.3225726699304,1064.17,339813.50215815986,78.15710549637677,1277.2902906797217,319.3225726699304,877.53,280215.137195044,64.44948155486013,south,339813.50215815986,78.15710549637677
Gebouw.14046756,https://data.vlaanderen.be/id/gebouw/14046756,14046756,2023-11-02 16:48:32,IngemetenGRB,Gerealiseerd,2124.9492974305435,172140.00213850042,172593.28043233504,318,1274.9695784583262,318.74239461458154,1065.26,339543.5232871291,78.0950103560397,1274.9695784583262,318.74239461458154,878.585,280042.2867724521,64.409725957664,south,339543.5232871291,78.0950103560397
Gebouw.13990718,https://data.vlaanderen.be/id/gebouw/13990718,13990718,2023-11-02 15:54:58,IngemetenGRB,Gerealiseerd,2121.824809153645,174707.29677024455,171048.98310518987,319,1273.0948854921871,318.2737213730468,1085.04,345339.7186386107,79.42813528688045,1273.0948854921871,318.2737213730468,892.925,284194.5626570278,65.36474941111639,south,345339.7186386107,79.42813528688045
Gebouw.31618371,https://data.vlaanderen.be/id/gebouw/31618371,31618371,2024-04-15 17:06:18,IngemetenGRB,Gerealiseerd,2118.590015694932,171487.93244098776,172581.06159372462,320,1271.154009416959,317.78850235423977,1065.93,338740.2983144548,77.91026861232461,1271.154009416959,317.78850235423977,878.96,279323.38202928257,64.244377866735,south,338740.2983144548,77.91026861232461
